sampleID,antigen,Block,FBG_Median,BG_Median,replicate
SID_gen2,PF3D7_1025300,3,1259,1181,3
SID_gen2,PF3D7_0925900,3,4178,1201,3
SID_gen2,PF3D7_0831400,3,6656,1276,3
SID_gen2,PF3D7_0730800.2,3,50727,1375,3
SID_gen2,PF3D7_1407800(PM4),3,1557,1359,3
SID_gen2,PF3D7_0629500_SEG2,3,14319,1255,1
SID_gen2,PF3D7_1345100,3,6138,1262,1
SID_gen2,PF3D7_0206200,3,4449,1139,1
SID_gen2,PF3D7_1105800,3,5256,1035,1
SID_gen2,PTRAMP,3,6589,1053,1
SID_gen2,EBA181,3,4265,1144,1
SID_gen2,CD4TAG,3,3703,1245,1
SID_gen2,SERA2,3,11487,1310,1
SID_gen2,PF3D7_0629500_SEG2,3,14338,1223,2
SID_gen2,PF3D7_1345100,3,6176,1206,2
SID_gen2,PF3D7_0206200,3,4567,1068,2
SID_gen2,PF3D7_1105800,3,5378,967,2
SID_gen2,PTRAMP,3,6980,974,2
SID_gen2,EBA181,3,4684,1046,2
SID_gen2,CD4TAG,3,3519,1115,2
SID_gen2,SERA2,3,10838,1194,2
SID_gen2,PF3D7_0629500_SEG2,3,14258,1224,3
SID_gen2,PF3D7_1345100,3,6242,1184,3
SID_gen2,PF3D7_0206200,3,4214,1050,3
SID_gen2,PF3D7_1105800,3,6291,935,3
SID_gen2,PTRAMP,3,6477,915,3
SID_gen2,EBA181,3,4387,956,3
SID_gen2,CD4TAG,3,3706,1009,3
SID_gen2,SERA2,3,11216,1082,3
SID_gen2,MSP1Block2K1flank,3,8541,1279,1
SID_gen2,MSP1Block2Wellcomefull,3,12762,1221,1
SID_gen2,MSP1Block2MAD20full,3,3543,1073,1
SID_gen2,MSP3K1,3,1560,945,1
SID_gen2,MSPDBLC-terminal,3,7026,891,1
SID_gen2,Surfin4.2K1,3,5747,909,1
SID_gen2,MSPDBLN-terminal,3,1505,926,1
SID_gen2,Surfin4.2Conserved,3,10090,983,1
SID_gen2,MSP1Block2K1flank,3,10159,1368,2
SID_gen2,MSP1Block2Wellcomefull,3,12190,1305,2
SID_gen2,MSP1Block2MAD20full,3,5770,1120,2
SID_gen2,MSP3K1,3,1570,987,2
SID_gen2,MSPDBLC-terminal,3,8099,888,2
SID_gen2,Surfin4.2K1,3,6396,888,2
SID_gen2,MSPDBLN-terminal,3,3725,888,2
SID_gen2,Surfin4.2Conserved,3,10243,917,2
SID_gen2,MSP1Block2K1flank,3,10208,1597,3
SID_gen2,MSP1Block2Wellcomefull,3,11803,1420,3
SID_gen2,MSP1Block2MAD20full,3,5533,1171,3
SID_gen2,MSP3K1,3,1623,1094,3
SID_gen2,MSPDBLC-terminal,3,8249,927,3
SID_gen2,Surfin4.2K1,3,6234,890,3
SID_gen2,MSPDBLN-terminal,3,3458,885,3
SID_gen2,Surfin4.2Conserved,3,11378,900,3
SID_gen2,PfD1160W18,3,16212,1733,1
