sampleID,antigen,Block,FBG_Median,BG_Median,replicate
SID_gen2,Surfin4.2Conserved,3,609,484,1
SID_gen2,MSP1Block2K1flank,3,1153,785,2
SID_gen2,MSP1Block2Wellcomefull,3,1591,1026,2
SID_gen2,MSP1Block2MAD20full,3,1276,1072,2
SID_gen2,MSP3K1,3,812,851,2
SID_gen2,MSPDBLC-terminal,3,826,592,2
SID_gen2,Surfin4.2K1,3,675,519,2
SID_gen2,MSPDBLN-terminal,3,560,491,2
SID_gen2,Surfin4.2Conserved,3,647,482,2
SID_gen2,MSP1Block2K1flank,3,1550,1096,3
SID_gen2,MSP1Block2Wellcomefull,3,2347,1773,3
SID_gen2,MSP1Block2MAD20full,3,2131,2038,3
SID_gen2,MSP3K1,3,1494,1390,3
SID_gen2,MSPDBLC-terminal,3,1069,796,3
SID_gen2,Surfin4.2K1,3,666,563,3
SID_gen2,MSPDBLN-terminal,3,577,505,3
SID_gen2,Surfin4.2Conserved,3,551,491,3
SID_gen2,PfD1160W18,3,7920,6230,1
SID_gen2,PfD1160W19,3,5484,4103,1
SID_gen2,MSP2CH15019DBL2,3,2864,2055,1
SID_gen2,GST,3,1109,860,1
SID_gen2,PfD1160W18,3,11958,8642,2
SID_gen2,PfD1160W19,3,6404,4886,2
SID_gen2,MSP2CH15019DBL2,3,1286,1093,2
SID_gen2,GST,3,824,758,2
SID_gen2,PfD1160W18,3,9357,5682,3
SID_gen2,PfD1160W19,3,1725,1085,3
SID_gen2,MSP2CH15019DBL2,3,970,858,3
SID_gen2,GST,3,902,760,3
SID_gen2,SERA5,4,1565,765,1
SID_gen2,MSP11,4,1182,775,1
SID_gen2,RIPR,4,873,790,1
SID_gen2,SPATR,4,1433,814,1
SID_gen2,MSP3,4,1334,852,1
SID_gen2,PF3D7_1136200,4,1440,923,1
SID_gen2,PFSEA,4,3347,1102,1
SID_gen2,SERA5,4,1950,696,2
SID_gen2,MSP11,4,1275,714,2
SID_gen2,RIPR,4,812,742,2
SID_gen2,SPATR,4,1613,793,2
SID_gen2,MSP3,4,1494,869,2
SID_gen2,PF3D7_1136200,4,1580,1032,2
SID_gen2,PFSEA,4,4890,1478,2
SID_gen2,SERA5,4,1400,584,3
SID_gen2,MSP11,4,863,596,3
SID_gen2,RIPR,4,662,626,3
SID_gen2,SPATR,4,1259,726,3
SID_gen2,MSP3,4,1260,896,3
SID_gen2,PF3D7_1136200,4,1552,1163,3
SID_gen2,PFSEA,4,7196,1798,3
SID_gen2,AMA1,4,2193,537,1
SID_gen2,SERA9,4,745,539,1
SID_gen2,MSP7,4,774,557,1
SID_gen2,PF10_0166,4,900,599,1
SID_gen2,MSP10,4,1529,738,1
SID_gen2,MSP5,4,1412,997,1
SID_gen2,MTRAP,4,1638,1520,1
SID_gen2,PF113,4,5992,6376,1
SID_gen2,AMA1,4,2925,524,2
SID_gen2,SERA9,4,791,523,2
SID_gen2,MSP7,4,793,527,2
SID_gen2,PF10_0166,4,890,545,2
SID_gen2,MSP10,4,1367,581,2
SID_gen2,MSP5,4,1195,685,2
SID_gen2,MTRAP,4,1092,987,2
SID_gen2,PF113,4,2514,2113,2
SID_gen2,AMA1,4,2522,516,3
SID_gen2,SERA9,4,742,517,3
SID_gen2,MSP7,4,773,519,3
SID_gen2,PF10_0166,4,759,526,3
SID_gen2,MSP10,4,1238,535,3
SID_gen2,MSP5,4,867,579,3
SID_gen2,MTRAP,4,802,765,3
SID_gen2,PF113,4,1703,1594,3
SID_gen2,H101,4,740,512,1
SID_gen2,PF3D7-1431400,4,887,513,1
SID_gen2,RHOPH3,4,671,516,1
SID_gen2,MSRP3,4,635,518,1
SID_gen2,PF13_0125,4,547,522,1
SID_gen2,RH5,4,778,558,1
