sampleID,antigen,Block,FBG_Median,BG_Median,replicate
SID_gen1,PF3D7_1401600(PHISTB),2,8161,658,2
SID_gen1,PF3D7-1137300,2,3069,673,2
SID_gen1,PF3D7_0830500,2,1431,649,2
SID_gen1,PF3D7_1462300,2,1582,639,2
SID_gen1,PF3D7_1229300,2,4237,657,2
SID_gen1,PF3D7_1237900,2,674,699,2
SID_gen1,PF3D7_1252300,2,737,767,2
SID_gen1,PF3D7_0629500_SEG1,2,1777,919,2
SID_gen1,PF3D7_1401600(PHISTB),2,8992,660,3
SID_gen1,PF3D7-1137300,2,3169,700,3
SID_gen1,PF3D7_0830500,2,2116,656,3
SID_gen1,PF3D7_1462300,2,1719,646,3
SID_gen1,PF3D7_1229300,2,5195,678,3
SID_gen1,PF3D7_1237900,2,693,735,3
SID_gen1,PF3D7_1252300,2,796,813,3
SID_gen1,PF3D7_0629500_SEG1,2,1964,964,3
SID_gen1,MSP1Block2PaloAltorepeat,2,9037,681,1
SID_gen1,MSP1Block23D7full,2,65535,827,1
SID_gen1,MSP1Block2MAD20repeat,2,8959,730,1
SID_gen1,MSP2CHO,2,53536,707,1
SID_gen1,MBP,2,17477,792,1
SID_gen1,MSP2DD2,2,63821,854,1
SID_gen1,MSP33D7,2,3130,939,1
SID_gen1,MSP1Block17,2,50847,1058,1
SID_gen1,MSP1Block2PaloAltorepeat,2,9272,709,2
SID_gen1,MSP1Block23D7full,2,65535,1159,2
SID_gen1,MSP1Block2MAD20repeat,2,938,914,2
SID_gen1,MSP2CHO,2,52759,830,2
SID_gen1,MBP,2,17661,925,2
SID_gen1,MSP2DD2,2,65303,1041,2
SID_gen1,MSP33D7,2,3263,1103,2
SID_gen1,MSP1Block17,2,48446,1224,2
SID_gen1,MSP1Block2PaloAltorepeat,2,10198,713,3
SID_gen1,MSP1Block23D7full,2,65535,1200,3
SID_gen1,MSP1Block2MAD20repeat,2,1069,1033,3
SID_gen1,MSP2CHO,2,56653,887,3
SID_gen1,MBP,2,19734,987,3
SID_gen1,MSP2DD2,2,65535,1108,3
SID_gen1,MSP33D7,2,3549,1179,3
SID_gen1,MSP1Block17,2,51973,1294,3
SID_gen1,Surfin4.2K1A,2,4566,682,1
SID_gen1,Surfin4.23D7A,2,19667,846,1
SID_gen1,MSPDBL2N-terminal,2,18918,926,1
SID_gen1,MSP1Block2R033,2,12731,873,1
SID_gen1,MSPDBL2C-terminal,2,15944,934,1
SID_gen1,Surfin4.23D7B,2,1797,990,1
SID_gen1,MSP1Block23D7repeat,2,22785,1172,1
SID_gen1,MSP1Block2Wellcomerepeat,2,12248,1322,1
SID_gen1,Surfin4.2K1A,2,4076,683,2
SID_gen1,Surfin4.23D7A,2,21949,734,2
SID_gen1,MSPDBL2N-terminal,2,18499,839,2
SID_gen1,MSP1Block2R033,2,14281,837,2
SID_gen1,MSPDBL2C-terminal,2,17131,891,2
SID_gen1,Surfin4.23D7B,2,1948,973,2
SID_gen1,MSP1Block23D7repeat,2,24608,1169,2
SID_gen1,MSP1Block2Wellcomerepeat,2,12569,1376,2
SID_gen1,Surfin4.2K1A,2,4907,696,3
SID_gen1,Surfin4.23D7A,2,24039,718,3
SID_gen1,MSPDBL2N-terminal,2,20342,775,3
SID_gen1,MSP1Block2R033,2,14442,809,3
SID_gen1,MSPDBL2C-terminal,2,18302,913,3
SID_gen1,Surfin4.23D7B,2,2208,1125,3
SID_gen1,MSP1Block23D7repeat,2,30766,1618,3
SID_gen1,MSP1Block2Wellcomerepeat,2,14754,1941,3
SID_gen1,CommercialHumanIgG,2,65535,9832,1
SID_gen1,CommercialHumanIgG,2,65535,28059,2
SID_gen1,CommercialHumanIgG,2,65535,21795,3
SID_gen2,MSP3.6,3,35144,2948,1
SID_gen2,ETRAMP10.2,3,3320,1051,1
SID_gen2,GAMA,3,11176,920,1
SID_gen2,MSRP4,3,28886,1001,1
SID_gen2,MSP4,3,65535,3375,1
SID_gen2,RAMA,3,11518,3947,1
SID_gen2,ASP,3,23526,1128,1
SID_gen2,MSP3.6,3,32255,4755,2
