Block,Column,Row,Name,ID,F635 Median,B635,B635 Median,SNR 635,F635 Median - B635,global_BGMedian,minimum_BGMedian,sample,sampleID,sample_array_ID
2,1,15,PF3D7_1401600(PHISTB),1.00E+07,8992,660,660,7.811,8332,897,639,1,S_g1,1
2,2,15,PF3D7-1137300,1A9,3169,700,700,1.128,2469,897,639,1,S_g1,1
2,3,15,PF3D7_0830500,1G9,2116,656,656,9.729,1460,897,639,1,S_g1,1
2,4,15,PF3D7_1462300,1C11,1719,646,646,2.735,1073,897,639,1,S_g1,1
2,5,15,PF3D7_1229300,1.00E+11,5195,678,678,11.471,4517,897,639,1,S_g1,1
2,6,15,PF3D7_1237900,1A7,693,735,735,-0.171,-42,897,639,1,S_g1,1
2,7,15,PF3D7_1252300,1G7,796,813,813,-0.257,-17,897,639,1,S_g1,1
2,8,15,PF3D7_0629500_SEG1,1C9,1964,964,964,7.036,1000,897,639,1,S_g1,1
2,1,16,MSP1Block2PaloAltorepeat,1.00E+08,9037,681,681,38.476,8356,897,639,1,S_g1,1
2,2,16,MSP1Block23D7full,1A10,65535,827,827,12.517,64708,897,639,1,S_g1,1
2,3,16,MSP1Block2MAD20repeat,1G10,8959,730,730,3.089,8229,897,639,1,S_g1,1
2,4,16,MSP2CHO,1C12,53536,707,707,98.845,52829,897,639,1,S_g1,1
2,5,16,MBP,1.00E+12,17477,792,792,37.66,16685,897,639,1,S_g1,1
2,6,16,MSP2DD2,1A8,63821,854,854,42.63,62967,897,639,1,S_g1,1
2,7,16,MSP33D7,1G8,3130,939,939,2.47,2191,897,639,1,S_g1,1
2,8,16,MSP1Block17,1C10,50847,1058,1058,39.357,49789,897,639,1,S_g1,1
2,1,17,MSP1Block2PaloAltorepeat,1.00E+08,9272,709,709,23.89,8563,897,639,1,S_g1,1
2,2,17,MSP1Block23D7full,1A10,65535,1159,1159,8.419,64376,897,639,1,S_g1,1
2,3,17,MSP1Block2MAD20repeat,1G10,938,914,914,-0.175,24,897,639,1,S_g1,1
2,4,17,MSP2CHO,1C12,52759,830,830,127.036,51929,897,639,1,S_g1,1
2,5,17,MBP,1.00E+12,17661,925,925,58.496,16736,897,639,1,S_g1,1
2,6,17,MSP2DD2,1A8,65303,1041,1041,43.808,64262,897,639,1,S_g1,1
2,7,17,MSP33D7,1G8,3263,1103,1103,4.143,2160,897,639,1,S_g1,1
2,8,17,MSP1Block17,1C10,48446,1224,1224,38.367,47222,897,639,1,S_g1,1
2,1,18,MSP1Block2PaloAltorepeat,1.00E+08,10198,713,713,27.564,9485,897,639,1,S_g1,1
2,2,18,MSP1Block23D7full,1A10,65535,1200,1200,13.835,64335,897,639,1,S_g1,1
2,3,18,MSP1Block2MAD20repeat,1G10,1069,1033,1033,-0.143,36,897,639,1,S_g1,1
2,4,18,MSP2CHO,1C12,56653,887,887,120.849,55766,897,639,1,S_g1,1
2,5,18,MBP,1.00E+12,19734,987,987,24.55,18747,897,639,1,S_g1,1
2,6,18,MSP2DD2,1A8,65535,1108,1108,25.061,64427,897,639,1,S_g1,1
2,7,18,MSP33D7,1G8,3549,1179,1179,1.291,2370,897,639,1,S_g1,1
2,8,18,MSP1Block17,1C10,51973,1294,1294,51.853,50679,897,639,1,S_g1,1
2,1,19,Surfin4.2K1A,1M7,4566,682,682,20.105,3884,897,639,1,S_g1,1
2,2,19,Surfin4.23D7A,1I9,19667,846,846,8.909,18821,897,639,1,S_g1,1
2,3,19,MSPDBL2N-terminal,1O9,18918,926,926,9.927,17992,897,639,1,S_g1,1
2,4,19,MSP1Block2R033,1K11,12731,873,873,30.179,11858,897,639,1,S_g1,1
2,5,19,MSPDBL2C-terminal,1M11,15944,934,934,87.753,15010,897,639,1,S_g1,1
2,6,19,Surfin4.23D7B,1I7,1797,990,990,0.837,807,897,639,1,S_g1,1
2,7,19,MSP1Block23D7repeat,1O7,22785,1172,1172,42.182,21613,897,639,1,S_g1,1
2,8,19,MSP1Block2Wellcomerepeat,1K9,12248,1322,1322,20.597,10926,897,639,1,S_g1,1
2,1,20,Surfin4.2K1A,1M7,4076,683,683,5.871,3393,897,639,1,S_g1,1
2,2,20,Surfin4.23D7A,1I9,21949,734,734,22.498,21215,897,639,1,S_g1,1
2,3,20,MSPDBL2N-terminal,1O9,18499,839,839,23.74,17660,897,639,1,S_g1,1
2,4,20,MSP1Block2R033,1K11,14281,837,837,44.585,13444,897,639,1,S_g1,1
2,5,20,MSPDBL2C-terminal,1M11,17131,891,891,28.356,16240,897,639,1,S_g1,1
2,6,20,Surfin4.23D7B,1I7,1948,973,973,0.856,975,897,639,1,S_g1,1
2,7,20,MSP1Block23D7repeat,1O7,24608,1169,1169,16.377,23439,897,639,1,S_g1,1
2,8,20,MSP1Block2Wellcomerepeat,1K9,12569,1376,1376,8.654,11193,897,639,1,S_g1,1
2,1,21,Surfin4.2K1A,1M7,4907,696,696,10.066,4211,897,639,1,S_g1,1
2,2,21,Surfin4.23D7A,1I9,24039,718,718,38.658,23321,897,639,1,S_g1,1
2,3,21,MSPDBL2N-terminal,1O9,20342,775,775,35.505,19567,897,639,1,S_g1,1
2,4,21,MSP1Block2R033,1K11,14442,809,809,175.181,13633,897,639,1,S_g1,1
2,5,21,MSPDBL2C-terminal,1M11,18302,913,913,5.963,17389,897,639,1,S_g1,1
2,6,21,Surfin4.23D7B,1I7,2208,1125,1125,0.198,1083,897,639,1,S_g1,1
2,7,21,MSP1Block23D7repeat,1O7,30766,1618,1618,1.74,29148,897,639,1,S_g1,1
2,8,21,MSP1Block2Wellcomerepeat,1K9,14754,1941,1941,1.05,12813,897,639,1,S_g1,1
2,1,22,Buffer,1M8,713,693,693,0,20,897,639,1,S_g1,1
2,2,22,Buffer,1I10,698,702,702,-0.118,-4,897,639,1,S_g1,1
2,3,22,Buffer,1O10,801,749,749,0.414,52,897,639,1,S_g1,1
2,4,22,Buffer,1K12,1058,795,795,1.118,263,897,639,1,S_g1,1
2,5,22,Buffer,1M12,1339,950,950,1.212,389,897,639,1,S_g1,1
2,6,22,Buffer,1I8,2433,1511,1511,-0.264,922,897,639,1,S_g1,1
2,7,22,CommercialHumanIgG,1O8,65535,9832,9832,2.099,55703,897,639,1,S_g1,1
2,8,22,Landmark,1K10,65535,18809,18809,1.802,46726,897,639,1,S_g1,1
2,1,23,Buffer,1M8,728,670,670,0.261,58,897,639,1,S_g1,1
2,2,23,Buffer,1I10,708,689,689,-0.107,19,897,639,1,S_g1,1
2,3,23,Buffer,1O10,783,716,716,-0.087,67,897,639,1,S_g1,1
2,4,23,Buffer,1K12,846,759,759,1.195,87,897,639,1,S_g1,1
2,5,23,Buffer,1M12,1112,897,897,1.396,215,897,639,1,S_g1,1
2,6,23,Buffer,1I8,8415,1809,1809,1.832,6606,897,639,1,S_g1,1
2,7,23,CommercialHumanIgG,1O8,65535,28059,28059,1.399,37476,897,639,1,S_g1,1
2,8,23,Landmark,1K10,65535,36330,36330,1.349,29205,897,639,1,S_g1,1
2,1,24,Buffer,1M8,718,679,679,0.214,39,897,639,1,S_g1,1
2,2,24,Buffer,1I10,701,691,691,-0.107,10,897,639,1,S_g1,1
2,3,24,Buffer,1O10,770,715,715,-0.087,55,897,639,1,S_g1,1
2,4,24,Buffer,1K12,836,753,753,0.514,83,897,639,1,S_g1,1
2,5,24,Buffer,1M12,1241,846,846,0.658,395,897,639,1,S_g1,1
2,6,24,Buffer,1I8,5360,1417,1417,0.419,3943,897,639,1,S_g1,1
2,7,24,CommercialHumanIgG,1O8,65535,21795,21795,1.62,43740,897,639,1,S_g1,1
2,8,24,Landmark,1K10,65535,36944,36944,1.336,28591,897,639,1,S_g1,1
3,1,1,Landmark,1F1,65535,5127,5127,2.863,60408,897,750,2,S_g2,2
3,2,1,MSP3.6,1B3,35144,2948,2948,1.198,32196,897,750,2,S_g2,2
3,3,1,ETRAMP10.2,1H3,3320,1051,1051,0.266,2269,897,750,2,S_g2,2
3,4,1,GAMA,1D5,11176,920,920,2.3,10256,897,750,2,S_g2,2
3,5,1,MSRP4,1F5,28886,1001,1001,2.423,27885,897,750,2,S_g2,2
3,6,1,MSP4,1B1,65535,3375,3375,2.635,62160,897,750,2,S_g2,2
3,7,1,RAMA,1H1,11518,3947,3947,0.413,7571,897,750,2,S_g2,2
3,8,1,ASP,1D3,23526,1128,1128,1.674,22398,897,750,2,S_g2,2
3,1,2,Landmark,1F1,65535,5811,5811,1.951,59724,897,750,2,S_g2,2
3,2,2,MSP3.6,1B3,32255,4755,4755,0.786,27500,897,750,2,S_g2,2
3,3,2,ETRAMP10.2,1H3,4342,1112,1112,0.321,3230,897,750,2,S_g2,2
3,4,2,GAMA,1D5,14732,922,922,1.688,13810,897,750,2,S_g2,2
3,5,2,MSRP4,1F5,31078,1033,1033,1.595,30045,897,750,2,S_g2,2
3,6,2,MSP4,1B1,65535,5136,5136,1.937,60399,897,750,2,S_g2,2
3,7,2,RAMA,1H1,11180,4809,4809,0.139,6371,897,750,2,S_g2,2
3,8,2,ASP,1D3,20456,1336,1336,0.972,19120,897,750,2,S_g2,2
3,1,3,Landmark,1F1,65535,4671,4671,2.099,60864,897,750,2,S_g2,2
3,2,3,MSP3.6,1B3,36762,3373,3373,1.02,33389,897,750,2,S_g2,2
3,3,3,ETRAMP10.2,1H3,4452,1197,1197,0.223,3255,897,750,2,S_g2,2
3,4,3,GAMA,1D5,15481,954,954,1.252,14527,897,750,2,S_g2,2
3,5,3,MSRP4,1F5,36554,963,963,2.064,35591,897,750,2,S_g2,2
3,6,3,MSP4,1B1,65535,1992,1992,1.996,63543,897,750,2,S_g2,2
3,7,3,RAMA,1H1,11799,2306,2306,0.326,9493,897,750,2,S_g2,2
3,8,3,ASP,1D3,26735,1279,1279,1.348,25456,897,750,2,S_g2,2
3,1,4,PFD1130W,1F2,4912,1255,1255,-0.042,3657,897,750,2,S_g2,2
3,2,4,EBA140,1B4,1337,1271,1271,-0.291,66,897,750,2,S_g2,2
3,3,4,MSRP2,1H4,63602,1299,1299,3.451,62303,897,750,2,S_g2,2
3,4,4,MSRP5,1D6,1793,1098,1098,-0.159,695,897,750,2,S_g2,2
3,5,4,P34,1F6,2367,812,812,0.102,1555,897,750,2,S_g2,2
3,6,4,MSP8,1B2,15701,963,963,0.647,14738,897,750,2,S_g2,2
3,7,4,P12,1H2,7392,1127,1127,0.881,6265,897,750,2,S_g2,2
3,8,4,MSP6,1D4,5429,1045,1045,0.392,4384,897,750,2,S_g2,2
3,1,5,PFD1130W,1F2,3849,950,950,1.737,2899,897,750,2,S_g2,2
3,2,5,EBA140,1B4,1117,1197,1197,-0.232,-80,897,750,2,S_g2,2
3,3,5,MSRP2,1H4,65535,1586,1586,2.895,63949,897,750,2,S_g2,2
3,4,5,MSRP5,1D6,2767,1195,1195,0.182,1572,897,750,2,S_g2,2
3,5,5,P34,1F6,1599,818,818,0.636,781,897,750,2,S_g2,2
3,6,5,MSP8,1B2,11241,829,829,2.054,10412,897,750,2,S_g2,2
3,7,5,P12,1H2,5867,916,916,1.219,4951,897,750,2,S_g2,2
3,8,5,MSP6,1D4,5638,962,962,1.259,4676,897,750,2,S_g2,2
3,1,6,PFD1130W,1F2,3244,868,868,1.216,2376,897,750,2,S_g2,2
3,2,6,EBA140,1B4,957,1077,1077,-0.241,-120,897,750,2,S_g2,2
3,3,6,MSRP2,1H4,65535,1543,1543,2.885,63992,897,750,2,S_g2,2
3,4,6,MSRP5,1D6,4032,1142,1142,0.12,2890,897,750,2,S_g2,2
3,5,6,P34,1F6,2006,809,809,3.903,1197,897,750,2,S_g2,2
3,6,6,MSP8,1B2,13589,810,810,2.529,12779,897,750,2,S_g2,2
3,7,6,P12,1H2,6127,865,865,0.844,5262,897,750,2,S_g2,2
3,8,6,MSP6,1D4,6597,900,900,0.902,5697,897,750,2,S_g2,2
3,1,7,PF1400044,1N1,3902,819,819,0.689,3083,897,750,2,S_g2,2
3,2,7,MSP1,1J3,12341,888,888,3.025,11453,897,750,2,S_g2,2
3,3,7,RON6,1P3,4145,959,959,0.204,3186,897,750,2,S_g2,2
3,4,7,MSP9,1L5,4669,839,839,0.913,3830,897,750,2,S_g2,2
3,5,7,PTEX150,1N5,34548,801,801,3.699,33747,897,750,2,S_g2,2
3,6,7,SERA7,1J1,10359,824,824,0.918,9535,897,750,2,S_g2,2
3,7,7,MSP2,1P1,65535,873,873,2.899,64662,897,750,2,S_g2,2
3,8,7,SERA3,1L3,9888,946,946,0.593,8942,897,750,2,S_g2,2
3,1,8,PF1400044,1N1,5431,803,803,2.663,4628,897,750,2,S_g2,2
3,2,8,MSP1,1J3,10999,835,835,1.935,10164,897,750,2,S_g2,2
3,3,8,RON6,1P3,5251,819,819,2.216,4432,897,750,2,S_g2,2
3,4,8,MSP9,1L5,4083,813,813,0.427,3270,897,750,2,S_g2,2
3,5,8,PTEX150,1N5,29657,878,878,1.911,28779,897,750,2,S_g2,2
3,6,8,SERA7,1J1,10696,879,879,0.838,9817,897,750,2,S_g2,2
3,7,8,MSP2,1P1,65535,1038,1038,2.642,64497,897,750,2,S_g2,2
3,8,8,SERA3,1L3,12849,1173,1173,0.839,11676,897,750,2,S_g2,2
3,1,9,PF1400044,1N1,4920,782,782,2.572,4138,897,750,2,S_g2,2
3,2,9,MSP1,1J3,12297,835,835,2.573,11462,897,750,2,S_g2,2
3,3,9,RON6,1P3,6018,851,851,1.915,5167,897,750,2,S_g2,2
3,4,9,MSP9,1L5,5608,890,890,0.799,4718,897,750,2,S_g2,2
3,5,9,PTEX150,1N5,41677,972,972,2.377,40705,897,750,2,S_g2,2
3,6,9,SERA7,1J1,12341,907,907,1.133,11434,897,750,2,S_g2,2
3,7,9,MSP2,1P1,65535,1047,1047,2.42,64488,897,750,2,S_g2,2
3,8,9,SERA3,1L3,13346,1147,1147,0.793,12199,897,750,2,S_g2,2
3,1,10,P41,1N2,13308,800,800,1.934,12508,897,750,2,S_g2,2
3,2,10,RON3,1J4,6034,833,833,0.73,5201,897,750,2,S_g2,2
3,3,10,PF92,1P4,9085,898,898,5.037,8187,897,750,2,S_g2,2
3,4,10,MSRP1,1L6,65535,1180,1180,6.318,64355,897,750,2,S_g2,2
3,5,10,EBA175,1N6,6507,1071,1071,0.219,5436,897,750,2,S_g2,2
3,6,10,TLP,1J2,5940,866,866,0.94,5074,897,750,2,S_g2,2
3,7,10,PF3D7_0606800,1P2,1870,841,841,0.098,1029,897,750,2,S_g2,2
3,8,10,PFA0135W,1L4,2763,839,839,0.797,1924,897,750,2,S_g2,2
3,1,11,P41,1N2,14849,856,856,2.23,13993,897,750,2,S_g2,2
3,2,11,RON3,1J4,6171,853,853,2.628,5318,897,750,2,S_g2,2
3,3,11,PF92,1P4,8664,923,923,2.585,7741,897,750,2,S_g2,2
3,4,11,MSRP1,1L6,65535,1520,1520,4.232,64015,897,750,2,S_g2,2
3,5,11,EBA175,1N6,7091,1246,1246,0.589,5845,897,750,2,S_g2,2
3,6,11,TLP,1J2,7962,832,832,1.65,7130,897,750,2,S_g2,2
3,7,11,PF3D7_0606800,1P2,2214,787,787,0.594,1427,897,750,2,S_g2,2
3,8,11,PFA0135W,1L4,2235,759,759,0.949,1476,897,750,2,S_g2,2
3,1,12,P41,1N2,14086,877,877,2.385,13209,897,750,2,S_g2,2
3,2,12,RON3,1J4,6831,854,854,2.306,5977,897,750,2,S_g2,2
3,3,12,PF92,1P4,8190,907,907,2.664,7283,897,750,2,S_g2,2
3,4,12,MSRP1,1L6,65535,1506,1506,3.759,64029,897,750,2,S_g2,2
3,5,12,EBA175,1N6,7575,1289,1289,0.737,6286,897,750,2,S_g2,2
3,6,12,TLP,1J2,8783,838,838,0.959,7945,897,750,2,S_g2,2
3,7,12,PF3D7_0606800,1P2,1890,792,792,0.574,1098,897,750,2,S_g2,2
3,8,12,PFA0135W,1L4,3333,768,768,4.06,2565,897,750,2,S_g2,2
3,1,13,PF3D7_0525800(IMC1g),1F7,12594,808,808,2.408,11786,897,750,2,S_g2,2
3,2,13,PF3D7_1460600(ISP3),1B9,7057,799,799,2.074,6258,897,750,2,S_g2,2
3,3,13,PF3D7_1455300,1H9,6160,812,812,9.426,5348,897,750,2,S_g2,2
3,4,13,PF3D7_1025300,1D11,942,916,916,-0.209,26,897,750,2,S_g2,2
3,5,13,PF3D7_0925900,1F11,2828,879,879,0.564,1949,897,750,2,S_g2,2
3,6,13,PF3D7_0831400,1B7,5727,819,819,0.864,4908,897,750,2,S_g2,2
3,7,13,PF3D7_0730800.2,1H7,56755,830,830,3.626,55925,897,750,2,S_g2,2
3,8,13,PF3D7_1407800(PM4),1D9,843,811,811,-0.142,32,897,750,2,S_g2,2
3,1,14,PF3D7_0525800(IMC1g),1F7,12586,770,770,3.878,11816,897,750,2,S_g2,2
3,2,14,PF3D7_1460600(ISP3),1B9,7850,762,762,4.161,7088,897,750,2,S_g2,2
3,3,14,PF3D7_1455300,1H9,4941,772,772,3.996,4169,897,750,2,S_g2,2
3,4,14,PF3D7_1025300,1D11,762,780,780,0.064,-18,897,750,2,S_g2,2
3,5,14,PF3D7_0925900,1F11,3178,772,772,1.698,2406,897,750,2,S_g2,2
3,6,14,PF3D7_0831400,1B7,8110,775,775,3.407,7335,897,750,2,S_g2,2
3,7,14,PF3D7_0730800.2,1H7,65535,947,947,2.872,64588,897,750,2,S_g2,2
3,8,14,PF3D7_1407800(PM4),1D9,1145,933,933,-0.039,212,897,750,2,S_g2,2
3,1,15,PF3D7_0525800(IMC1g),1F7,14121,790,790,4.034,13331,897,750,2,S_g2,2
3,2,15,PF3D7_1460600(ISP3),1B9,7970,786,786,4.046,7184,897,750,2,S_g2,2
3,3,15,PF3D7_1455300,1H9,5358,777,777,4.048,4581,897,750,2,S_g2,2
3,4,15,PF3D7_1025300,1D11,739,758,758,-0.149,-19,897,750,2,S_g2,2
3,5,15,PF3D7_0925900,1F11,2846,764,764,1.193,2082,897,750,2,S_g2,2
3,6,15,PF3D7_0831400,1B7,7797,779,779,1.325,7018,897,750,2,S_g2,2
3,7,15,PF3D7_0730800.2,1H7,65535,926,926,3.374,64609,897,750,2,S_g2,2
3,8,15,PF3D7_1407800(PM4),1D9,1109,934,934,-0.125,175,897,750,2,S_g2,2
3,1,16,PF3D7_0629500_SEG2,1F8,18219,823,823,3.007,17396,897,750,2,S_g2,2
3,2,16,PF3D7_1345100,1B10,6130,811,811,1.063,5319,897,750,2,S_g2,2
3,3,16,PF3D7_0206200,1H10,3894,787,787,7.678,3107,897,750,2,S_g2,2
3,4,16,PF3D7_1105800,1D12,5580,776,776,14.343,4804,897,750,2,S_g2,2
3,5,16,PTRAMP,1F12,6874,792,792,2.819,6082,897,750,2,S_g2,2
3,6,16,EBA181,1B8,3422,812,812,1.037,2610,897,750,2,S_g2,2
3,7,16,CD4TAG,1H8,1447,849,849,-0.024,598,897,750,2,S_g2,2
3,8,16,SERA2,1D10,10384,904,904,2.351,9480,897,750,2,S_g2,2
3,1,17,PF3D7_0629500_SEG2,1F8,21670,848,848,3.48,20822,897,750,2,S_g2,2
3,2,17,PF3D7_1345100,1B10,7265,820,820,1.796,6445,897,750,2,S_g2,2
3,3,17,PF3D7_0206200,1H10,3132,792,792,1.473,2340,897,750,2,S_g2,2
3,4,17,PF3D7_1105800,1D12,5963,795,795,3.907,5168,897,750,2,S_g2,2
3,5,17,PTRAMP,1F12,7980,813,813,2.372,7167,897,750,2,S_g2,2
3,6,17,EBA181,1B8,3179,822,822,4.464,2357,897,750,2,S_g2,2
3,7,17,CD4TAG,1H8,2293,812,812,0.402,1481,897,750,2,S_g2,2
3,8,17,SERA2,1D10,9225,851,851,2.666,8374,897,750,2,S_g2,2
3,1,18,PF3D7_0629500_SEG2,1F8,23458,822,822,5.92,22636,897,750,2,S_g2,2
3,2,18,PF3D7_1345100,1B10,6904,808,808,1.505,6096,897,750,2,S_g2,2
3,3,18,PF3D7_0206200,1H10,3920,778,778,1.895,3142,897,750,2,S_g2,2
3,4,18,PF3D7_1105800,1D12,6569,775,775,4.18,5794,897,750,2,S_g2,2
3,5,18,PTRAMP,1F12,7960,793,793,6.447,7167,897,750,2,S_g2,2
3,6,18,EBA181,1B8,3221,807,807,1.667,2414,897,750,2,S_g2,2
3,7,18,CD4TAG,1H8,2461,792,792,0.789,1669,897,750,2,S_g2,2
3,8,18,SERA2,1D10,5666,816,816,3.325,4850,897,750,2,S_g2,2
3,1,19,MSP1Block2K1flank,1N7,15514,821,821,4.301,14693,897,750,2,S_g2,2
3,2,19,MSP1Block2Wellcomefull,1J9,22372,842,842,4.363,21530,897,750,2,S_g2,2
3,3,19,MSP1Block2MAD20full,1P9,5895,784,784,1.593,5111,897,750,2,S_g2,2
3,4,19,MSP3K1,1L11,1468,750,750,3.722,718,897,750,2,S_g2,2
3,5,19,MSPDBLC-terminal,1N11,20484,775,775,7.777,19709,897,750,2,S_g2,2
3,6,19,Surfin4.2K1,1J7,27177,877,877,10.493,26300,897,750,2,S_g2,2
3,7,19,MSPDBLN-terminal,1P7,2114,800,800,0.628,1314,897,750,2,S_g2,2
3,8,19,Surfin4.2Conserved,1L9,6315,783,783,2.408,5532,897,750,2,S_g2,2
3,1,20,MSP1Block2K1flank,1N7,16390,891,891,3.572,15499,897,750,2,S_g2,2
3,2,20,MSP1Block2Wellcomefull,1J9,24496,942,942,3.912,23554,897,750,2,S_g2,2
3,3,20,MSP1Block2MAD20full,1P9,12442,881,881,3.349,11561,897,750,2,S_g2,2
3,4,20,MSP3K1,1L11,1440,786,786,2.14,654,897,750,2,S_g2,2
3,5,20,MSPDBLC-terminal,1N11,23979,859,859,7.04,23120,897,750,2,S_g2,2
3,6,20,Surfin4.2K1,1J7,29642,1037,1037,5.76,28605,897,750,2,S_g2,2
3,7,20,MSPDBLN-terminal,1P7,3043,939,939,0.468,2104,897,750,2,S_g2,2
3,8,20,Surfin4.2Conserved,1L9,3621,808,808,1.526,2813,897,750,2,S_g2,2
3,1,21,MSP1Block2K1flank,1N7,17837,1093,1093,4.194,16744,897,750,2,S_g2,2
3,2,21,MSP1Block2Wellcomefull,1J9,25674,1093,1093,3.787,24581,897,750,2,S_g2,2
3,3,21,MSP1Block2MAD20full,1P9,11774,935,935,2.324,10839,897,750,2,S_g2,2
3,4,21,MSP3K1,1L11,1646,818,818,9.548,828,897,750,2,S_g2,2
3,5,21,MSPDBLC-terminal,1N11,10573,897,897,2.981,9676,897,750,2,S_g2,2
3,6,21,Surfin4.2K1,1J7,33603,1098,1098,3.479,32505,897,750,2,S_g2,2
3,7,21,MSPDBLN-terminal,1P7,4250,1043,1043,0.394,3207,897,750,2,S_g2,2
3,8,21,Surfin4.2Conserved,1L9,11539,865,865,2.867,10674,897,750,2,S_g2,2
3,1,22,Landmark,1N8,65535,2853,2853,3.07,62682,897,750,2,S_g2,2
3,2,22,PfD1160W18,1J10,35488,1571,1571,1.636,33917,897,750,2,S_g2,2
3,3,22,PfD1160W19,1P10,2094,978,978,0.151,1116,897,750,2,S_g2,2
3,4,22,MSP2CH15019DBL2,1L12,65535,878,878,15.601,64657,897,750,2,S_g2,2
3,5,22,GST,1N12,5563,1067,1067,0.586,4496,897,750,2,S_g2,2
3,6,22,Buffer,1J8,1086,1030,1030,-0.135,56,897,750,2,S_g2,2
3,7,22,Buffer,1P8,25629,1009,1009,6.468,24620,897,750,2,S_g2,2
3,8,22,Buffer,1L10,4191,886,886,0.344,3305,897,750,2,S_g2,2
3,1,23,Landmark,1N8,65535,7666,7666,1.968,57869,897,750,2,S_g2,2
3,2,23,PfD1160W18,1J10,8773,4077,4077,0.677,4696,897,750,2,S_g2,2
3,3,23,PfD1160W19,1P10,8301,1063,1063,0.437,7238,897,750,2,S_g2,2
3,4,23,MSP2CH15019DBL2,1L12,59440,1236,1236,4.531,58204,897,750,2,S_g2,2
3,5,23,GST,1N12,7393,1400,1400,0.761,5993,897,750,2,S_g2,2
3,6,23,Buffer,1J8,915,881,881,-0.171,34,897,750,2,S_g2,2
3,7,23,Buffer,1P8,43416,1006,1006,5.425,42410,897,750,2,S_g2,2
3,8,23,Buffer,1L10,938,952,952,-0.143,-14,897,750,2,S_g2,2
3,1,24,Landmark,1N8,65535,10197,10197,2,55338,897,750,2,S_g2,2
3,2,24,PfD1160W18,1J10,13664,4471,4471,0.69,9193,897,750,2,S_g2,2
3,3,24,PfD1160W19,1P10,9058,1756,1756,0.494,7302,897,750,2,S_g2,2
3,4,24,MSP2CH15019DBL2,1L12,64204,1862,1862,3.984,62342,897,750,2,S_g2,2
3,5,24,GST,1N12,8493,2043,2043,1.215,6450,897,750,2,S_g2,2
3,6,24,Buffer,1J8,999,1318,1318,-0.307,-319,897,750,2,S_g2,2
3,7,24,Buffer,1P8,46299,1583,1583,4.608,44716,897,750,2,S_g2,2
3,8,24,Buffer,1L10,1100,1491,1491,-0.187,-391,897,750,2,S_g2,2
4,1,1,SERA5,1.00E+01,12829,972,972,0.9,11857,897,752,2,S_g2,2
4,2,1,MSP11,1A3,65535,1330,1330,2.999,64205,897,752,2,S_g2,2
4,3,1,RIPR,1G3,1734,1476,1476,-0.241,258,897,752,2,S_g2,2
4,4,1,SPATR,1C5,18040,980,980,2.427,17060,897,752,2,S_g2,2
4,5,1,MSP3,1.00E+05,16181,1029,1029,1.035,15152,897,752,2,S_g2,2
4,6,1,PF3D7_1136200,1A1,4221,1010,1010,0.128,3211,897,752,2,S_g2,2
4,7,1,PFSEA,1G1,41121,1223,1223,2.479,39898,897,752,2,S_g2,2
4,8,1,Landmark,1C3,65535,6495,6495,2.146,59040,897,752,2,S_g2,2
4,1,2,SERA5,1.00E+01,14684,983,983,0.699,13701,897,752,2,S_g2,2
4,2,2,MSP11,1A3,65535,1572,1572,2.131,63963,897,752,2,S_g2,2
4,3,2,RIPR,1G3,1725,1510,1510,-0.288,215,897,752,2,S_g2,2
4,4,2,SPATR,1C5,21885,990,990,2.222,20895,897,752,2,S_g2,2
4,5,2,MSP3,1.00E+05,22447,1053,1053,1.41,21394,897,752,2,S_g2,2
4,6,2,PF3D7_1136200,1A1,4688,1006,1006,0.04,3682,897,752,2,S_g2,2
4,7,2,PFSEA,1G1,44612,1562,1562,2.074,43050,897,752,2,S_g2,2
4,8,2,Landmark,1C3,65535,8562,8562,1.697,56973,897,752,2,S_g2,2
4,1,3,SERA5,1.00E+01,9819,1117,1117,0.335,8702,897,752,2,S_g2,2
4,2,3,MSP11,1A3,65535,2488,2488,2.389,63047,897,752,2,S_g2,2
4,3,3,RIPR,1G3,1481,1527,1527,-0.307,-46,897,752,2,S_g2,2
4,4,3,SPATR,1C5,18688,994,994,2.66,17694,897,752,2,S_g2,2
4,5,3,MSP3,1.00E+05,17909,1013,1013,1.718,16896,897,752,2,S_g2,2
4,6,3,PF3D7_1136200,1A1,4405,1442,1442,0.508,2963,897,752,2,S_g2,2
4,7,3,PFSEA,1G1,35307,1744,1744,1.659,33563,897,752,2,S_g2,2
4,8,3,Landmark,1C3,65535,5792,5792,1.839,59743,897,752,2,S_g2,2
4,1,4,AMA1,1.00E+02,65535,2454,2454,2.639,63081,897,752,2,S_g2,2
4,2,4,SERA9,1A4,5361,3158,3158,-0.16,2203,897,752,2,S_g2,2
4,3,4,MSP7,1G4,15704,1370,1370,1.06,14334,897,752,2,S_g2,2
4,4,4,PF10_0166,1C6,23182,1002,1002,2.315,22180,897,752,2,S_g2,2
4,5,4,MSP10,1.00E+06,65535,1222,1222,2.848,64313,897,752,2,S_g2,2
4,6,4,MSP5,1A2,65535,1786,1786,2.197,63749,897,752,2,S_g2,2
4,7,4,MTRAP,1G2,5529,1563,1563,-0.031,3966,897,752,2,S_g2,2
4,8,4,PF113,1C4,10767,1498,1498,0.443,9269,897,752,2,S_g2,2
