sampleID,antigen,FMedian,replicate
J0112,PF3D7_0925900,2819,2
J0112,PF3D7_0831400,5889,2
J0112,PF3D7_0730800.2,65535,2
J0112,PF3D7_1407800(PM4),969,2
J0112,PF3D7_0525800(IMC1g),8788,3
J0112,PF3D7_1460600(ISP3),5045,3
J0112,PF3D7_1455300,3822,3
J0112,PF3D7_1025300,884,3
J0112,PF3D7_0925900,2186,3
J0112,PF3D7_0831400,5774,3
J0112,PF3D7_0730800.2,65535,3
J0112,PF3D7_1407800(PM4),906,3
J0112,PF3D7_0629500_SEG2,22714,1
J0112,PF3D7_1345100,10527,1
J0112,PF3D7_0206200,5014,1
J0112,PF3D7_1105800,4553,1
J0112,PTRAMP,6497,1
J0112,EBA181,3769,1
J0112,CD4TAG,2227,1
J0112,SERA2,7614,1
J0112,PF3D7_0629500_SEG2,21175,2
J0112,PF3D7_1345100,7060,2
J0112,PF3D7_0206200,4974,2
J0112,PF3D7_1105800,4586,2
J0112,PTRAMP,6584,2
J0112,EBA181,4512,2
J0112,CD4TAG,2313,2
J0112,SERA2,6202,2
J0112,PF3D7_0629500_SEG2,23502,3
J0112,PF3D7_1345100,7740,3
J0112,PF3D7_0206200,5367,3
J0112,PF3D7_1105800,4090,3
J0112,PTRAMP,6088,3
J0112,EBA181,4218,3
J0112,CD4TAG,2250,3
J0112,SERA2,7270,3
J0112,MSP1Block2K1flank,17102,1
J0112,MSP1Block2Wellcomefull,17909,1
J0112,MSP1Block2MAD20full,8660,1
J0112,MSP3K1,1157,1
J0112,MSPDBLC-terminal,10141,1
J0112,Surfin4.2K1,11996,1
J0112,MSPDBLN-terminal,4955,1
J0112,Surfin4.2Conserved,28809,1
J0112,MSP1Block2K1flank,15174,2
J0112,MSP1Block2Wellcomefull,12843,2
J0112,MSP1Block2MAD20full,8887,2
J0112,MSP3K1,990,2
J0112,MSPDBLC-terminal,9824,2
J0112,Surfin4.2K1,9745,2
J0112,MSPDBLN-terminal,3932,2
J0112,Surfin4.2Conserved,26076,2
J0112,MSP1Block2K1flank,16150,3
J0112,MSP1Block2Wellcomefull,15822,3
J0112,MSP1Block2MAD20full,4875,3
J0112,MSP3K1,1040,3
J0112,MSPDBLC-terminal,9447,3
J0112,Surfin4.2K1,10128,3
J0112,MSPDBLN-terminal,2656,3
J0112,Surfin4.2Conserved,30731,3
J0112,PfD1160W18,16167,1
J0112,PfD1160W19,7841,1
J0112,MSP2CH15019DBL2,24381,1
J0112,GST,4948,1
J0112,PfD1160W18,34152,2
J0112,PfD1160W19,7133,2
J0112,MSP2CH15019DBL2,1516,2
J0112,GST,5588,2
J0112,PfD1160W18,28977,3
J0112,PfD1160W19,3309,3
J0112,MSP2CH15019DBL2,22486,3
J0112,GST,4133,3
