sampleID,antigen,FMedian,replicate
J0369,PfD1160W18,35130,2
J0369,PfD1160W19,6029,2
J0369,MSP2CH15019DBL2,3645,2
J0369,GST,14234,2
J0369,PfD1160W18,42211,3
J0369,PfD1160W19,5199,3
J0369,MSP2CH15019DBL2,3218,3
J0369,GST,14893,3
J0369,SERA5,9786,1
J0369,MSP11,14021,1
J0369,RIPR,1094,1
J0369,SPATR,13553,1
J0369,MSP3,18532,1
J0369,PF3D7_1136200,4347,1
J0369,PFSEA,22674,1
J0369,SERA5,15052,2
J0369,MSP11,16145,2
J0369,RIPR,1207,2
J0369,SPATR,30933,2
J0369,MSP3,19372,2
J0369,PF3D7_1136200,7960,2
J0369,PFSEA,25851,2
J0369,SERA5,12806,3
J0369,MSP11,21592,3
J0369,RIPR,1346,3
J0369,SPATR,32323,3
J0369,MSP3,41083,3
J0369,PF3D7_1136200,10397,3
J0369,PFSEA,36919,3
J0369,AMA1,29272,1
J0369,SERA9,11662,1
J0369,MSP7,27455,1
J0369,PF10_0166,26116,1
J0369,MSP10,47637,1
J0369,MSP5,24091,1
J0369,MTRAP,5804,1
J0369,PF113,19893,1
J0369,AMA1,30309,2
J0369,SERA9,27048,2
J0369,MSP7,33663,2
J0369,PF10_0166,33816,2
J0369,MSP10,41066,2
J0369,MSP5,25694,2
J0369,MTRAP,3882,2
J0369,PF113,14460,2
J0369,AMA1,33084,3
J0369,SERA9,14323,3
J0369,MSP7,30819,3
J0369,PF10_0166,26420,3
J0369,MSP10,47439,3
J0369,MSP5,31946,3
J0369,MTRAP,1239,3
J0369,PF113,12411,3
J0369,H101,18043,1
J0369,PF3D7-1431400,23747,1
J0369,RHOPH3,20654,1
J0369,MSRP3,27874,1
J0369,PF13_0125,2314,1
J0369,RH5,25827,1
J0369,SERA4,21909,1
J0369,AARP,1093,1
J0369,H101,13063,2
J0369,PF3D7-1431400,32129,2
J0369,RHOPH3,12702,2
J0369,MSRP3,25662,2
J0369,PF13_0125,6428,2
J0369,RH5,17608,2
J0369,SERA4,23679,2
J0369,AARP,1256,2
J0369,H101,33574,3
J0369,PF3D7-1431400,30930,3
J0369,RHOPH3,24039,3
J0369,MSRP3,46243,3
J0369,PF13_0125,9057,3
J0369,RH5,16792,3
J0369,SERA4,20691,3
J0369,AARP,1096,3
J0369,RH1,35693,1
J0369,MSP3.5,56685,1
J0369,PFA0210c,44987,1
J0369,P38,13457,1
J0369,CLAG3.2,28407,1
J0369,RH2b,23429,1
J0369,PFA0445W,37031,1
J0369,PF3D7_1343700(KELCH),1363,1
J0369,RH1,29762,2
J0369,MSP3.5,48864,2
J0369,PFA0210c,28309,2
J0369,P38,19041,2
J0369,CLAG3.2,33868,2
J0369,RH2b,12694,2
J0369,PFA0445W,25646,2
J0369,PF3D7_1343700(KELCH),1668,2
J0369,RH1,32318,3
J0369,MSP3.5,46442,3
J0369,PFA0210c,30176,3
J0369,P38,12347,3
J0369,CLAG3.2,31746,3
J0369,RH2b,14543,3
J0369,PFA0445W,29177,3
J0369,PF3D7_1343700(KELCH),1396,3
J0369,PF3D7_1401600(PHISTB),44175,1
J0369,PF3D7-1137300,32827,1
J0369,PF3D7_0830500,43607,1
J0369,PF3D7_1462300,17797,1
J0369,PF3D7_1229300,20394,1
J0369,PF3D7_1237900,1127,1
J0369,PF3D7_1252300,1137,1
J0369,PF3D7_0629500_SEG1,8131,1
J0369,PF3D7_1401600(PHISTB),41211,2
J0369,PF3D7-1137300,26311,2
J0369,PF3D7_0830500,23672,2
J0369,PF3D7_1462300,17364,2
J0369,PF3D7_1229300,27651,2
J0369,PF3D7_1237900,1115,2
J0369,PF3D7_1252300,1102,2
J0369,PF3D7_0629500_SEG1,15497,2
J0369,PF3D7_1401600(PHISTB),36362,3
J0369,PF3D7-1137300,28520,3
J0369,PF3D7_0830500,14698,3
J0369,PF3D7_1462300,31916,3
J0369,PF3D7_1229300,50602,3
J0369,PF3D7_1237900,1106,3
J0369,PF3D7_1252300,1165,3
J0369,PF3D7_0629500_SEG1,13678,3
J0369,MSP1Block2PaloAltorepeat,5888,1
J0369,MSP1Block23D7full,15399,1
J0369,MSP1Block2MAD20repeat,18696,1
J0369,MSP2CHO,10184,1
J0369,MBP,19564,1
J0369,MSP2DD2,65138,1
J0369,MSP33D7,3435,1
J0369,MSP1Block17,47202,1
J0369,MSP1Block2PaloAltorepeat,5975,2
J0369,MSP1Block23D7full,14149,2
J0369,MSP1Block2MAD20repeat,7163,2
J0369,MSP2CHO,10809,2
J0369,MBP,24212,2
J0369,MSP2DD2,62378,2
J0369,MSP33D7,4590,2
J0369,MSP1Block17,46132,2
J0369,MSP1Block2PaloAltorepeat,4278,3
J0369,MSP1Block23D7full,5498,3
J0369,MSP1Block2MAD20repeat,12585,3
J0369,MSP2CHO,9962,3
J0369,MBP,14069,3
J0369,MSP2DD2,60900,3
J0369,MSP33D7,3736,3
J0369,MSP1Block17,43230,3
J0369,Surfin4.2K1A,6687,1
J0369,Surfin4.23D7A,48755,1
J0369,MSPDBL2N-terminal,44958,1
J0369,MSP1Block2R033,27214,1
J0369,MSPDBL2C-terminal,45869,1
J0369,Surfin4.23D7B,2499,1
J0369,MSP1Block23D7repeat,22967,1
J0369,MSP1Block2Wellcomerepeat,15770,1
J0369,Surfin4.2K1A,9498,2
J0369,Surfin4.23D7A,34813,2
J0369,MSPDBL2N-terminal,34225,2
J0369,MSP1Block2R033,29511,2
J0369,MSPDBL2C-terminal,45889,2
J0369,Surfin4.23D7B,2102,2
J0369,MSP1Block23D7repeat,18872,2
J0369,MSP1Block2Wellcomerepeat,20119,2
J0369,Surfin4.2K1A,5328,3
J0369,Surfin4.23D7A,27128,3
J0369,MSPDBL2N-terminal,30971,3
J0369,MSP1Block2R033,25387,3
J0369,MSPDBL2C-terminal,27333,3
J0369,Surfin4.23D7B,2470,3
J0369,MSP1Block23D7repeat,16125,3
J0369,MSP1Block2Wellcomerepeat,12263,3
J0369,CommercialHumanIgG,65535,1
J0369,CommercialHumanIgG,65535,2
J0369,CommercialHumanIgG,65535,3
J0370,MSP3.6,7806,1
J0370,ETRAMP10.2,6069,1
J0370,GAMA,11394,1
J0370,MSRP4,61666,1
J0370,MSP4,54674,1
J0370,RAMA,30571,1
J0370,ASP,30275,1
J0370,MSP3.6,7175,2
J0370,ETRAMP10.2,8572,2
J0370,GAMA,11612,2
J0370,MSRP4,62348,2
J0370,MSP4,59543,2
J0370,RAMA,30285,2
J0370,ASP,33120,2
J0370,MSP3.6,3949,3
J0370,ETRAMP10.2,5215,3
J0370,GAMA,13453,3
J0370,MSRP4,52002,3
J0370,MSP4,56064,3
J0370,RAMA,27557,3
J0370,ASP,25274,3
J0370,PFD1130W,3244,1
J0370,EBA140,1312,1
J0370,MSRP2,38510,1
J0370,MSRP5,1795,1
J0370,P34,2237,1
J0370,MSP8,65535,1
J0370,P12,3193,1
J0370,MSP6,13312,1
J0370,PFD1130W,2504,2
J0370,EBA140,1204,2
J0370,MSRP2,37817,2
J0370,MSRP5,2210,2
J0370,P34,2079,2
J0370,MSP8,65535,2
J0370,P12,3276,2
J0370,MSP6,12927,2
J0370,PFD1130W,2739,3
J0370,EBA140,1087,3
J0370,MSRP2,16085,3
J0370,MSRP5,1591,3
J0370,P34,2532,3
J0370,MSP8,55586,3
J0370,P12,3864,3
J0370,MSP6,13336,3
J0370,PF1400044,3964,1
J0370,MSP1,51084,1
J0370,RON6,5258,1
J0370,MSP9,9333,1
J0370,PTEX150,55925,1
J0370,SERA7,7185,1
J0370,MSP2,33733,1
J0370,SERA3,10946,1
J0370,PF1400044,4512,2
J0370,MSP1,48497,2
J0370,RON6,4237,2
J0370,MSP9,8163,2
J0370,PTEX150,49199,2
J0370,SERA7,6075,2
J0370,MSP2,31313,2
J0370,SERA3,10001,2
J0370,PF1400044,4044,3
J0370,MSP1,45688,3
J0370,RON6,3842,3
J0370,MSP9,8049,3
J0370,PTEX150,42798,3
J0370,SERA7,5461,3
J0370,MSP2,27495,3
J0370,SERA3,7737,3
J0370,P41,1561,1
J0370,RON3,4741,1
J0370,PF92,9586,1
J0370,MSRP1,48026,1
J0370,EBA175,7834,1
J0370,TLP,7799,1
J0370,PF3D7_0606800,3329,1
J0370,PFA0135W,3560,1
J0370,P41,1614,2
J0370,RON3,4743,2
J0370,PF92,8667,2
J0370,MSRP1,48038,2
J0370,EBA175,5345,2
J0370,TLP,7438,2
J0370,PF3D7_0606800,3301,2
J0370,PFA0135W,2965,2
J0370,P41,1405,3
J0370,RON3,4550,3
J0370,PF92,6198,3
J0370,MSRP1,48105,3
J0370,EBA175,5051,3
J0370,TLP,5811,3
J0370,PF3D7_0606800,1708,3
J0370,PFA0135W,2689,3
J0370,PF3D7_0525800(IMC1g),8137,1
J0370,PF3D7_1460600(ISP3),4380,1
J0370,PF3D7_1455300,3077,1
J0370,PF3D7_1025300,958,1
J0370,PF3D7_0925900,2515,1
J0370,PF3D7_0831400,5393,1
J0370,PF3D7_0730800.2,65535,1
J0370,PF3D7_1407800(PM4),1247,1
J0370,PF3D7_0525800(IMC1g),7109,2
J0370,PF3D7_1460600(ISP3),4224,2
J0370,PF3D7_1455300,2990,2
J0370,PF3D7_1025300,896,2
J0370,PF3D7_0925900,2248,2
J0370,PF3D7_0831400,6258,2
J0370,PF3D7_0730800.2,65535,2
J0370,PF3D7_1407800(PM4),1246,2
J0370,PF3D7_0525800(IMC1g),5857,3
J0370,PF3D7_1460600(ISP3),3728,3
J0370,PF3D7_1455300,3039,3
J0370,PF3D7_1025300,904,3
J0370,PF3D7_0925900,1968,3
J0370,PF3D7_0831400,3952,3
J0370,PF3D7_0730800.2,65535,3
J0370,PF3D7_1407800(PM4),1219,3
J0370,PF3D7_0629500_SEG2,11114,1
J0370,PF3D7_1345100,3184,1
J0370,PF3D7_0206200,3200,1
J0370,PF3D7_1105800,4100,1
J0370,PTRAMP,6096,1
J0370,EBA181,3430,1
J0370,CD4TAG,2037,1
J0370,SERA2,5732,1
J0370,PF3D7_0629500_SEG2,13113,2
J0370,PF3D7_1345100,3306,2
J0370,PF3D7_0206200,2950,2
J0370,PF3D7_1105800,4250,2
J0370,PTRAMP,7328,2
J0370,EBA181,2701,2
J0370,CD4TAG,2090,2
J0370,SERA2,5440,2
J0370,PF3D7_0629500_SEG2,11474,3
J0370,PF3D7_1345100,2817,3
J0370,PF3D7_0206200,3019,3
J0370,PF3D7_1105800,3983,3
J0370,PTRAMP,5560,3
